HATHI_ID,TITLE,YEAR,AUTHOR,BIG5?,BIG6?,CLASS
uc1.b4927420,"Sidelights on a century of music, 1825-1924.",1970,"Hughes, Gervase.",1,1,SAMPLE
uc1.b5043200,The country garden,1970,"Nuese, Josephine",1,1,SAMPLE
uc1.b4920065,Individualization of instruction; a teaching strategy [by] Virgil M. Howes.,1970,"Howes, Virgil M.",1,1,SAMPLE
uc1.b4903070,Selected works of Mao Tse-tung. Abridged by Bruno Shaw,1970,"Mao, Zedong, 1893-1976",1,1,SAMPLE
uc1.b4369089,"Philosophy today, no. 3, edited by Jerry H. Gill.",1970,"Gill, Jerry H.",1,1,SAMPLE
uc1.b4421548,"Money, by Lawrence S. Ritter & William L. Silber.",1970,"Ritter, Lawrence S.",1,1,SAMPLE
uc1.b5116461,"Human genetics and medicine, by Cyril A. Clarke.",1970,"Clarke, Cyril A.",1,1,SAMPLE
uc1.b4437453,Perceptual learning and adaptation: selected readings; edited by P. C. Dodwell.,1970,"Dodwell, P. C.",1,1,SAMPLE
uc1.b4450481,"Livingstone's river; a history of the Zambezi Expedition, 1858-1864.",1970,"Martelli, George.",1,1,SAMPLE
uc1.b4217426,Patterns of Highland development.,1970,"Turnock, David.",1,1,SAMPLE
uc1.l0050660398,Solutions to problems in mathematical analysis for management decisions: introduction to calculus and linear algebra [by] A.K. McAdams.,1970,"McAdams, A. K.",1,1,SAMPLE
coo.31924002221632,"Managing the worker, player's manual [by] Jay J. Zif, Arthur H. Walker [and] William T. Archey.",1970,"Zif, Jay Jehiel.",1,1,SAMPLE
inu.30000121276830,The spectrum of life [by] Harold A. Moore [and] John R. Carlock.,1970,"Moore, Harold A., 1913-",1,1,SAMPLE
wu.89060430972,"Shattered decade, 1919-1929.",1970,"Werstein, Irving.",1,1,SAMPLE
uc1.l0067523712,Essentials of psychological testing / Lee J. Cronbach.,1970,"Cronbach, Lee J. 1916-2001.",1,1,SAMPLE
uc1.b3981504,"International law in a changing world; cases, documents, and readings; edited, with introductions, by Edward Collins, Jr.",1970,"Collins, Edward, 1932-",1,1,SAMPLE
pst.000033988344,Sex in history / G. Rattray Taylor.,1970,"Taylor, Gordon Rattray.",1,1,SAMPLE
pst.000012358434,Everyday life in early Imperial China during the Han period 202 B.C.-A.D. 220 / drawings by Eva Wilson.,1970,"Loewe, Michael.",1,1,SAMPLE
pst.000012356270,A history of the United States / by R. B. Nye & J. E. Morpurgo.,1970,"Nye, Russel B. 1913-1993",1,1,SAMPLE
pst.000029492466,"Science, technology & society in seventeenth century England / [by] Robert K. Merton.",1970,"Merton, Robert King, 1910-2003",1,1,SAMPLE
pst.000053749406,Man seeks the divine : a study in the history and comparison of religions.,1970,"Burtt, Edwin A. 1892-1989",1,1,SAMPLE
pst.000021964770,Tennis styles and stylists.,1970,"Metzler, Paul.",1,1,SAMPLE
wu.89058152778,The food-lover's garden [by] Angelo M. Pellegrini. Illustrated by Grambs Miller.,1970,"Pellegrini, Angelo M.",1,1,SAMPLE
wu.89030503460,The pocket encyclopedia of cacti and succulents in color [by] Edgar and Brian Lamb.,1970,"Lamb, Edgar.",1,1,SAMPLE
mdp.39076005037002,Flowering wilderness.,1970,"Galsworthy, John, 1867-1933.",1,1,SAMPLE
mdp.39076005328591,The moral rules; a new rational foundation for morality.,1970,"Gert, Bernard, 1934-",1,1,SAMPLE
mdp.39076005352047,"Creativity and Taoism; a study of Chinese philosophy, art & poetry [by] Chang Chung-yuan.",1970,"Chang, Chung-Yuan, 1907-",1,1,SAMPLE
mdp.39076005416073,Wellington [by] Elizabeth Longford.,1970,"Longford, Elizabeth, 1906-2002.",1,1,SAMPLE
mdp.39076005643858,Chess catechism; including the ten best games of the modern era.,1970,"Evans, Larry.",1,1,SAMPLE
mdp.39076005662783,"George Washington's expense account, by General George Washington and Marvin Kitman.",1970,"Kitman, Marvin, 1929-",1,1,SAMPLE
mdp.39076005675918,"A primer on business forecasting, with a guide to sources of business data [by] Leonard S. Silk [and] M. Louise Curley.",1970,"Silk, Leonard Solomon, 1918-1995.",1,1,SAMPLE
mdp.39076005750422,"Management thinkers; edited by Anthony Tillett, Thomas Kempner & Gordon Wills.",1970,"Tillett, Anthony.",1,1,SAMPLE
mdp.39076005754226,"The management game; simulated decision making [by] F. Warren McFarlan, James L. McKenney [and] John A. Seiler.",1970,"McFarlan, F. Warren",1,1,SAMPLE
mdp.39076005757211,Company-wide planning; concept and process [by] Donald B. Cotton.,1970,"Cotton, Donald B., 1930-",1,1,SAMPLE
mdp.39076005819573,The uses of psychology in management [by] Saul W. Gellerman.,1970,"Gellerman, Saul W.",1,1,SAMPLE
mdp.39076005983015,International politics: introductory readings. Edited by George S. Masannat & Gilbert Abcarian.,1970,"Masannat, George S., 1933-",1,1,SAMPLE
mdp.39076005986463,The new international actors: the United Nations and the European Economic Community; edited by Carol Ann Cosgrove and Kenneth J. Twitchett.,1970,"Cosgrove-Sacks, Carol, 1943-",1,1,SAMPLE
mdp.39076006062082,The lives of children; the story of the First Street School.,1970,"Dennison, George, 1925-",1,1,SAMPLE
mdp.39076006121771,Purpose and function in prose [by] Nicholas P. Barker.,1970,"Barker, Nicholas P.",1,1,SAMPLE
inu.30000114286192,The search for pattern [by] W. W. Sawyer.,1970,"Sawyer, W. W. 1911-",1,1,SAMPLE
mdp.39076006326354,Algebra and trigonometry [by] Thomas J. Robinson.,1970,"Robinson, Thomas John, 1935-",1,1,SAMPLE
mdp.39076006556679,JØBLØT; a production management game.,1970,"Churchill, Geoffrey.",1,1,SAMPLE
mdp.39076001610182,The American 1920s; Babbitts and bohemians.,1970,"Stevenson, Elizabeth, 1919-1999.",1,1,SAMPLE
mdp.39076006805720,"English, then and now; readings and exercises [by] Alan M. Markman [and] Erwin R. Steinberg.",1970,"Markman, Alan M. 1918-1970.",1,1,SAMPLE
mdp.39076000759972,Thermodynamics.,1970,"Faires, Virgil Moring, 1897-",1,1,SAMPLE
mdp.39076001287650,On with Spanish; a concept approach.,1970,"Da Silva, Zenia Sacks.",1,1,SAMPLE
mdp.39076002406754,Principles of political economy : with some of their applications to social philosophy : Books IV & V / edited with an introduction by Donald Winch.,1970,"Mill, John Stuart, 1806-1873.",1,1,SAMPLE
uc1.b5137014,"Problems of a mature economy: a text for students of the British economy [by] F. V. Meyer, D. C. Corner and J. E. S. Parker.",1970,"Meyer, F. V.",1,1,SAMPLE
wu.89031291826,The pocket encyclopedia of indoor plants in color [by] Age Nicolaisen. Illustrated by Palle Bregnhoi and Otto Frello. Editor of the American ed.: Jerome Eaton.,1970,"Nicolaisen, Åge.",1,1,SAMPLE
wu.89037135688,Home garden magazine's minimum maintenance gardening handbook [by] Walter F. Bruning and the editors of Home garden magazine.,1970,"Bruning, Walter F.",1,1,SAMPLE
wu.89060326113,"W.E.B. Du Bois: a reader / edited, and with an introduction , by Meyer Weinberg.",1970,"Du Bois, W. E. B. 1868-1963.",1,1,SAMPLE
wu.89017040445,America and the world of our time; United States diplomacy in the twentieth century.,1970,"Davids, Jules.",1,1,SAMPLE
uc1.b4234704,"State and local government law [by] Sho Sato, [and] Arvo Van Alstyne.",1970,"Sato, Sho, 1923-",1,1,SAMPLE
uc1.b4279452,Law among nations; an introduction to public international law.,1970,"Von Glahn, Gerhard, 1911-",1,1,SAMPLE
uc1.b4279763,"Federal income taxation of estates and beneficiaries / by M. Carr Ferguson, James J. Freeland [and] Richard B. Stephens",1970,"Ferguson, M. Carr, 1931-",1,1,SAMPLE
uc1.b4299843,"The rise of experimental biology, by Elizabeth Gasking.",1970,"Gasking, Elizabeth B.",1,1,SAMPLE
uc1.b3945565,The turning point : the assassination of Louis Barthou and King Alexander I of Yugoslavia / Allen Roberts.,1970,"Roberts, Allen.",1,1,SAMPLE
uc1.b3271043,"Local government, [by] R. J. Buxton.",1970,"Buxton, Richard Joseph.",1,1,SAMPLE
uc1.b3276841,The economic effects of the last two world wars on Britain; prepared for the Economic History Society [by] Alan S. Milward.,1970,"Milward, Alan S.",1,1,SAMPLE
uc1.b3276867,"Economic policy, by C. T. Sandford, M. S. Bradbury & associates.",1970,"Sandford, Cedric, 1924-2004",1,1,SAMPLE
mdp.35112100068669,Beyond belief : essays on religion in a post-traditional world / Robert N. Bellah,1970,"Bellah, Robert Neelly, 1927-",1,1,SAMPLE
wu.89005159249,"The yellow briar; a story of the Irish on the Canadian countryside, by Patrick Slater. With an account of the author by Dorothy Bishop. Illustrated by Alan Daniel.",1970,"Mitchell, John, 1882-1951.",1,1,SAMPLE
inu.30000108911409,"The complete guide to hunting, by Arthur L. Cone, Jr.",1970,"Cone, Arthur L.",1,1,SAMPLE
ien.35556018066233,Phrenology. Illustrated by Julian Leek.,1970,"Leek, Sybil.",1,1,SAMPLE
ien.35556038808242,Small wonder : the amazing story of the Volkswagen / by Walter Henry Nelson.,1970,"Nelson, Walter Henry.",1,1,SAMPLE
ien.35556001985738,Christians awake [by] J. Elliott Corbett.,1970,"Corbett, J. Elliott 1920-",1,1,SAMPLE
ien.35556016558132,Patterns of communicative behavior / edited by Hans Peter Dreitzel.,1970,"Dreitzel, Hans Peter.",1,1,SAMPLE
ien.35556005491139,More than beauty; a behind-the-scenes look at the modeling world.,1970,"Jones, Candy.",1,1,SAMPLE
ien.35556008906976,Readings in Western civilization. Edited by Brayton Polka and Bernard Zelechow.,1970,"Polka, Brayton,",1,1,SAMPLE
ien.35556037111465,Left and right in twentieth-century Europe.,1970,"Smith, David, 1934-",1,1,SAMPLE
ien.35556009342148,The medieval imprint: the founding of the Western European tradition [by] John B. Morrall.,1970,"Morrall, John B.",1,1,SAMPLE
wu.89035511740,Spain. [With an introd. by Hans Obergethmann],1970,"Siegner, Otto.",1,1,SAMPLE
uc1.b4954964,Selected readings in health [by] Clint E. Bruess [and] J. Thomas Fisher.,1970,"Bruess, Clint E.,",1,1,SAMPLE
uc1.b4930200,"Early man in East Africa, by Sonia Cole.",1970,"Cole, Sonia Mary.",1,1,SAMPLE
inu.30000002388381,Evidence in trials at common law / by John Henry Wigmore ; rev. by James H. Chadbourn.,1970,"Wigmore, John Henry, 1863-1943.",1,1,SAMPLE
pst.000045461309,The report / special introd. by Clive Barnes.,1970,United States. Commission on Obscenity and Pornography.,1,1,SAMPLE
pst.000033669328,Tejanos. / Illustrated by Bill Negron. Introd. by Richard G. Santos.,1970,"Foster, Ed.",1,1,SAMPLE
pst.000008908964,Learning: Interactions.,1970,"Marx, Melvin Herman",1,1,SAMPLE
pst.000029609253,Journey from the north : autobiography of Storm Jameson.,1970,"Jameson, Storm, 1897-",1,1,SAMPLE
pst.000019671086,The fisherman's almanac / by Dan Morris and Norman Strung.,1970,"Morris, Dan.",1,1,SAMPLE
pst.000028726432,Voices of revelation / edited by Nancy H. Deane.,1970,"Deane, Nancy H.,",1,1,SAMPLE
pst.000030952157,The French Revolution / edited by Paul H. Beik.,1970,"Beik, Paul Harold, 1915-",1,1,SAMPLE
pst.000012359431,Problems of political philosophy / D.D. Raphael.,1970,"Raphael, D. D. 1916-",1,1,SAMPLE
pst.000030203808,The Puritan oligarchy : the founding of American civilization.,1970,"Wertenbaker, Thomas Jefferson, 1879-1966.",1,1,SAMPLE
pst.000044186296,The landmark history of the American people from Appomattox to the moon / [by] Daniel J. Boorstin.,1970,"Boorstin, Daniel J. 1914-2004",1,1,SAMPLE
pst.000016664388,Transistor circuit analysis / [by] Alfred D. Gronner.,1970,"Gronner, Alfred D.",1,1,SAMPLE
pst.000032321050,Clocks and more clocks.,1970,"Hutchins, Pat, 1942-",1,1,SAMPLE
osu.32435027375815,"The life of George Combe, author of ""The constitution of man"". By Charles Gibbon .",1970,"Gibbon, Charles, 1843-1890.",1,1,SAMPLE
txu.059173017256262,The modern culture of Latin America: society and the artist.,1970,"Franco, Jean.",1,1,SAMPLE
txu.059173022923639,The West Indies and Central America to 1898 [by] Bruce B. Solnick.,1970,"Solnick, Bruce B., 1933-",1,1,SAMPLE
txu.059173013744640,Revolutionary politics and the Cuban working class.,1970,"Zeitlin, Maurice, 1935-",1,1,SAMPLE
txu.059173008380464,Fidel Castro / by Herbert L. Matthews.,1970,"Matthews, Herbert Lionel, 1900-",1,1,SAMPLE
txu.059173001537808,Multicultural education : a generation of advocacy / José A. Cárdenas.,1970,"Cárdenas, José A. 1930-",1,1,SAMPLE
txu.059173018406189,Living in the changing Caribbean.,1970,"Gladwin, Ellis.",1,1,SAMPLE
txu.059173025480217,"The Dutch seaborne empire, 1600-1800.",1970,"Boxer, C. R. 1904-",1,1,SAMPLE
txu.059173011875501,"The hummingbird and the hawk : conquest and sovereignty in the valley of Mexico, 1503-1541 / by R.C. Padden.",1970,"Padden, R. C.",1,1,SAMPLE
txu.059173017996338,"Pan Am's new guide to the Caribbean, South America, Central America, U.S.A. and Canada.",1970,"Pan American World Airways, Inc.",1,1,SAMPLE
uc1.31210002093043,Civic victories; the story of an unfinished revolution. With an introd. by Thomas Harrison Reed.,1970,"Childs, Richard S. 1882-",1,1,SAMPLE
uiug.30112053441512,"Studies in philosophy and psychology, by G. F. Stout ...",1970,"Stout, George Frederick, 1860-1944.",1,1,SAMPLE
umn.31951001875415p,Theory of thought and knowledge.,1970,"Bowne, Borden Parker, 1847-1910.",1,1,SAMPLE
uva.x000467409,The loss of El Dorado; a history [by] V. S. Naipaul.,1970,"Naipaul, V. S. 1932-",1,1,SAMPLE
uva.x000239446,"Financial policy decisions. Contributions by Warren H. Hausman, Seymour Smidt, [and] Richard R. West.",1970,"Bierman, Harold.",1,1,SAMPLE
uva.x000317787,"The Seventeen guide to travel; how, when, where.",1970,"Welch, Mary Scott.",1,1,SAMPLE
uva.x000466156,"Military transport of World War I, including vintage vehicles and post war models. Illustrated by Denis Bishop.",1970,"Ellis, Chris, 1937-",1,1,SAMPLE
uva.x001611507,In pursuit of peace; speeches of the sixties. Edited by Donald W. Zacharias.,1970,"Zacharias, Donald W., 1935-2013",1,1,SAMPLE
uva.x002271277,"Instructor's manual for An introduction to music, second edition / David D. Boyden ; prepared by Joann E. Feldman.",1970,"Feldman, Joann E., 1941-",1,1,SAMPLE
uva.x000276027,Of love and lust : on the psychoanalysis of romantic and sexual emotions / from the works of Theodor Reik.,1970,"Reik, Theodor, 1888-1969.",1,1,SAMPLE
uva.x001645141,The United States of America: The Irish clergyman / [by] Thomas T. McAvoy. The Irish layman [by] Thomas N. Brown.,1970,"McAvoy, Thomas Timothy, 1903-1969.",1,1,SAMPLE
uva.x006172513,"Jefferson the President : first term, 1801-1805 / by Dumas Malone.",1970,"Malone, Dumas, 1892-1986.",1,1,SAMPLE
uva.x006026731,Meaning in the visual arts / Erwin Panofsky.,1970,"Panofsky, Erwin, 1892-1968.",1,1,SAMPLE
uva.x006071967,"The field of Zen; contributions to the Middle way, the journal of the Buddhist Society. Edited, with foreword, by Christmas Humphreys.",1970,"Suzuki, Daisetz Teitaro, 1870-1966.",1,1,SAMPLE
uva.x000199998,Conflict of interest in the Eisenhower administration [by] David A. Frier.,1970,"Frier, David A.",1,1,SAMPLE
uva.x000004663,Rudyard Kipling; his life and work.,1970,"Carrington, Charles, 1897-1990",1,1,SAMPLE
uva.x000420727,"The promised city; New York's Jews, 1870-1914.",1970,"Rischin, Moses, 1925-",1,1,SAMPLE
uva.x000069845,Elementary concepts of mathematics [by] Burton W. Jones.,1970,"Jones, Burton Wadsworth, 1902-",1,1,SAMPLE
uva.x000354400,"The saga of American society; a record of social aspiration, 1607-1937.",1970,"Wecter, Dixon, 1906-1950.",1,1,SAMPLE
uva.x000496366,The unused potential of marriage and sex.,1970,"Eisner, Betty Grover, 1915-",1,1,SAMPLE
uva.x001350089,"Essays on the Viennese Classical style: Gluck, Haydn, Mozart, Beethoven [by] H. C. Robbins Landon.",1970,"Landon, H. C. Robbins 1926-2009",1,1,SAMPLE
uva.x000657793,"The diabetic gourmet; a doctor's guide for the diabetic, with recipes and information applicable for good eating habits for the entire family [by] Angela J. M. Bowen. Illus. by Mary Pinckney Ferguson.",1970,"Bowen, Angela J. M., 1932-",1,1,SAMPLE
uva.x000308361,"Little wars; a game for boys from twelve years of age to one hundred and fifty and for that more intelligent sort of girl who likes boys' games and books. With an appendix on kriegspiel. With marginal drawings by J. R. Sinclair. Foreword to facsim. ed. by Isaac Asimov. Introd. by Christopher Ellis. [London, 1913]",1970,"Wells, H. G. 1866-1946.",1,1,SAMPLE
uva.x000023001,Introduction to human memory; a psychological approach [by] Michael J. A. Howe.,1970,"Howe, Michael J. A., 1940-",1,1,SAMPLE
uva.x000162824,The theory of political economy [by] W. Stanley Jevons; edited with an introduction by R. D. Collison Black.,1970,"Jevons, William Stanley, 1835-1882.",1,1,SAMPLE
uva.x000589655,"Management of production: selected readings, edited by M. K. Starr.",1970,"Starr, Martin K. 1927-",1,1,SAMPLE
uva.x000165265,Marketing research: selected readings; edited by Joseph Seibert & Gorden [i.e. Gordon] Wills.,1970,"Seibert, Joseph C.,",1,1,SAMPLE
uva.x000230111,JFK and LBJ : the influence of personality upon politics / Tom Wicker.,1970,"Wicker, Tom.",1,1,SAMPLE
uva.x000237907,"A drillbook of French pronunciation [by] Albert Valdman, Robert J. Salazar [and] Marie Antoinette Charbonneaux.",1970,"Valdman, Albert.",1,1,SAMPLE
uva.x000003062,Conditions of world order. Edited and with an introd. by Stanley Hoffmann.,1970,"Conference on Conditions of World Order (1965 : Bellagio, Italy)",1,1,SAMPLE
uva.x001007228,Human heredity.,1970,"Carter, C. O. 1917-1984",1,1,SAMPLE
uva.x000051590,"Civil rights and the Black American; a documentary history, edited by Albert P. Blaustein and Robert L. Zangrando.",1970,"Blaustein, Albert P., 1921-1994",1,1,SAMPLE
uva.x000388760,The new revolutionaries / by Marjorie Hope.,1970,"Hope, Marjorie.",1,1,SAMPLE
uva.x000613409,"The meaning of happiness; the quest for freedom of the spirit in modern psychology & the wisdom of the east, by Alan W. Watts.",1970,"Watts, Alan, 1915-1973.",1,1,SAMPLE
uva.x000734381,What philosophy is; a guide to the elements [by] Arthur C. Danto.,1970,"Danto, Arthur C., 1924-2013",1,1,SAMPLE
uva.x000783841,Elementary linear programming [by] C. D. Throsby.,1970,"Throsby, C. D.",1,1,SAMPLE
uva.x000421037,Moments in the rhetoric of the Cold War [by] Wayne Brockriede [and] Robert L. Scott.,1970,"Brockriede, Wayne.",1,1,SAMPLE
uva.x000317427,"The revolution in America, 1754-1788: documents and commentaries, edited by J. L. Pole.",1970,"Pole, J. R.",1,1,SAMPLE
uva.x000375313,Challenge and decision [by] Reo M. Christenson.,1970,"Christenson, Reo Millard, 1918-",1,1,SAMPLE
wau.39352003625068,"Mapping the frontier : Charles Wilson's diary of the survey of the 49th parallel, 1858-1862, while secretary of the British Boundary Commission / edited and with an introduction by George F.G. Stanley.",1970,"Wilson, Charles William, Sir, 1836-1905,",1,1,SAMPLE
uva.x001542015,Cuzco; window on Peru.,1970,"Beltran, Miriam.",1,1,SAMPLE
uva.x000239514,"Essays in European economic history, 1789-1914, edited by F. Crouzet, W. H. Chaloner, and W. M. Stern.",1970,"Crouzet, François, 1922-2010",1,1,SAMPLE
uc1.31822014069413,Seventeenth-century Canada source studies / [by] Cary F. Goulson,1970,"Goulson, Cary F",1,1,SAMPLE
uc1.b000783991,"Academies of art, past and present / by Nicolaus Pevsner.",1970,"Pevsner, Nikolaus, 1902-1983.",1,1,SAMPLE
pst.000026112305,Station life in New Zealand / by Lady Barker.,1970,"Barker, Lady 1831-1911.",1,1,SAMPLE
uc1.b5246014,Mass persuasion : the social psychology of a war bond drive / by Robert K. Merton ; with the assistance of Marjorie Fiske and Alberta Curtis.,1970,"Merton, Robert King, 1910-2003.",1,1,SAMPLE
hvd.32044024434276,"The skilled labourer, 1760-1832 / by J. L. Hammond and Barbara Hammond ; new introd. to the Torchbook edition by George Rudé.",1970,"Hammond, J. L. 1872-1949.",1,1,SAMPLE
hvd.hwl42s,"The Saburov memoirs; or, Bismarch & Russia; being fresh light on the League of the three emperors, 1881, by J. Y Simpson.",1970,"Saburov, Petr Aleksandrovich, 1835-1918.",1,1,SAMPLE
hvd.32044020608519,Conformity and deviation / edited by Irwin A. Berg and Bernard M. Bass.,1970,Symposium on Conformity and Deviation (1960 : Louisiana State University),1,1,SAMPLE
mdp.39015005400455,"Fitzgerald's The great Gatsby: the novel, the critics, the background.",1970,"Piper, Henry Dan.",1,1,SAMPLE
mdp.39015004104561,The inimitable Dickens: a reading of the novels [by] A. E. Dyson.,1970,"Dyson, A. E.",1,1,SAMPLE
mdp.39015041362339,"Dear Bertrand Russell ... : a selection of his correspondence with the general public, 1950-1968 / introduced and edited by Barry Feinberg and Ronald Kasrils.",1970,"Russell, Bertrand, 1872-1970",1,1,SAMPLE
mdp.39015002456583,"Individualizing instruction in science and mathematics : selected readings on programs, practices, and uses of technology / Virgil M. Howes.",1970,"Howes, Virgil M.",1,1,SAMPLE
pst.000002992204,A history of chemistry.,1970,"Partington, J. R. 1886-1965.",1,1,SAMPLE
